index,x,y,z 
20,0.5065814,-0.18998173,0.19012436
20,0.5246917,-0.10680385,0.20532073
20,0.39202255,0.050729133,0.44460073
20,0.4556496,0.28840727,0.19511463
20,0.5243037,0.10930547,0.20499513
20,0.5316727,-0.039910704,0.21117844
20,0.5185746,0.14075935,0.2117622
20,0.46315002,-0.30122945,0.15368113
20,0.41840613,0.048071317,0.3892178
20,0.45437998,0.28998676,0.19573337
20,0.50117564,0.2064392,0.18727219
20,0.49566042,0.22055623,0.18585137
20,0.47369915,-0.24872115,0.27374372
20,0.4263975,-0.21029584,0.3821791
20,0.4952443,0.22154048,0.18579
20,0.46247512,0.2794659,0.19204324
20,0.48463273,0.24388692,0.18578298
20,0.49486017,-0.0069308765,0.35276994
20,0.53249633,-0.020591702,0.21186955
20,0.5126067,-0.16734448,0.19518016
20,0.5324677,0.02155492,0.21184559
20,0.4791518,0.25382236,0.1866891
20,0.5280083,0.08225034,0.20810369
20,0.37392876,-0.34130445,0.2693577
20,0.41184253,-0.041757714,0.39687163
20,0.39445746,0.16175216,0.43627924
20,0.4387675,0.22728917,0.35686713
20,0.36314875,-0.08751416,0.47969815
20,0.50369155,-0.19982186,0.18769947
20,0.5317128,-0.039191104,0.21121213
20,0.493441,0.20413688,0.26707095
20,0.53266716,0.013464099,0.2120129
20,0.4417456,-0.33853272,0.2066599
20,0.47057247,-0.28610414,0.15990931
20,0.4597422,-0.30782303,0.15082158
20,0.4966922,-0.22158754,0.18182638
20,0.47659573,0.25816482,0.18727644
20,0.29400194,-0.49204326,0.01792577
20,0.428706,0.067028,0.3749446
20,0.49650335,0.20274955,0.25645763
20,0.5160318,-0.1528095,0.1980542
20,0.49507177,0.21478015,0.24050762
20,0.49479985,0.22258121,0.18573037
20,0.3246296,-0.4712518,0.037448704
20,0.45406878,0.10153893,0.39447615
20,0.49639237,0.20589578,0.2517284
20,0.47187543,-0.22179824,0.30788898
20,0.52845514,-0.07833787,0.20847863
20,0.49927342,0.18646917,0.2671426
20,0.36763895,0.025979921,0.45628357
20,0.45199865,0.212728,0.34912467
20,0.43225375,-0.3545421,0.12775607
20,0.5311984,0.047591843,0.21078043
20,0.46926296,0.26974672,0.18945716
20,0.5258415,-0.03430329,0.26992923
20,0.53167295,-0.039905712,0.21117869
20,0.4974187,0.21628287,0.1861757
20,0.41753906,-0.37397578,0.12111265
20,0.51184314,-0.1703996,0.19453949
20,0.5102017,-0.13642058,0.27676147
20,0.41014653,0.031605773,0.39955714
20,0.51316,0.057018787,0.24956116
20,0.4916243,0.22971691,0.18547432
20,0.3302405,0.32736287,0.33561856
20,0.4635896,0.057669945,0.33260173
20,0.30235913,0.14981504,0.46368033
20,0.50169027,0.20500243,0.18747242
20,0.5161102,0.063620836,0.24175966
20,0.42408553,-0.36660492,0.120902136
20,0.4984343,-0.06833455,0.33843017
20,0.5250226,0.055360094,0.26676512
20,0.38184553,0.044759855,0.42550623
20,0.28631604,-0.49666274,0.014637776
20,0.51671004,-0.14974819,0.19862334
20,0.48571515,-0.25182712,0.17647183
20,0.33272713,-0.46497336,0.044243306
20,0.38053268,0.34802228,0.25087923
20,0.53157145,0.041670293,0.2110935
20,0.4756827,0.2225321,0.29764315
20,0.5327421,0.008645586,0.21207581
20,0.5298009,0.065119945,0.20960785
20,0.44429976,0.10106335,0.34820813
20,0.41162178,-0.22352332,0.3308624
20,0.5142298,0.16063613,0.19654211
20,0.5326159,0.015942018,0.21197009
20,0.5311925,-0.047678877,0.21077551
20,0.36059147,-0.4407559,0.067624286
20,0.39049923,0.28777242,0.30587977
20,0.47165486,-0.20706968,0.32065564
20,0.37529847,-0.08747873,0.42469233
20,0.51498616,-0.15740271,0.19717678
20,0.45129728,-0.32472706,0.15150765
20,0.37214017,-0.32546717,0.29059914
20,0.48767287,-0.24632156,0.1742582
20,0.5312438,0.046909668,0.21081862
20,0.43661386,-0.34779817,0.13141462
20,0.39824682,-0.2771554,0.36970854
20,0.48502624,0.24313754,0.18573835
20,0.4711988,-0.17258918,0.27757823
20,0.4903458,-0.23931865,0.1765011
20,0.3289352,0.35535377,0.30723014
20,0.508038,-0.1847943,0.19134659
20,0.45370808,0.27225706,0.27851135
20,0.50057113,-0.20985383,0.18508111
20,0.50444204,0.19726366,0.20606513
20,0.50601125,0.19184084,0.18977545
20,0.49474782,0.22270225,0.18572383
20,0.32410032,-0.47165102,0.03700471
20,0.4996618,0.21053456,0.18675734
20,0.52270675,-0.1190265,0.20365514
20,0.5313895,0.04465696,0.21094081
20,0.31174985,-0.08227846,0.474244
20,0.47251755,-0.19824642,0.32560235
20,0.5277896,-0.08409737,0.20792018
20,0.47020203,0.26833022,0.18914016
20,0.45816356,-0.26460072,0.2939775
20,0.5272627,-0.088384986,0.20747806
20,0.42966598,0.31219423,0.24127626
20,0.5222895,0.12143221,0.20330504
20,0.48389804,0.24527246,0.18587402
20,0.49870855,0.21302116,0.1864854
20,0.4141422,0.299401,0.31077212
20,0.44168684,-0.27878675,0.31117603
20,0.40853813,0.023800705,0.40174013
20,0.36570334,0.06630243,0.43672657
20,0.4013893,-0.29907417,0.34862775
20,0.41435808,-0.38008177,0.11273979
20,0.5326543,-0.014127977,0.21200208
20,0.2548784,-0.28379717,0.42820692
20,0.40935922,0.32898018,0.24597834
20,0.52259076,-0.11970008,0.20355786
20,0.43415493,-0.17146541,0.3331278
20,0.49480546,0.22256815,0.18573108
20,0.5322809,-0.027016945,0.21168883
20,0.49953407,0.21087179,0.18671866
20,0.5296917,0.066292614,0.2095162
20,0.5318455,0.036712028,0.21132347
20,0.3941842,0.34167707,0.2382029
20,0.46722996,0.27275127,0.1901787
20,0.48011202,0.25214565,0.18649416
20,0.32033646,0.07919892,0.46901718
20,0.48846453,0.2363567,0.18548027
20,0.46458864,-0.29838228,0.15488829
20,0.50555557,0.19333717,0.18947127
20,0.5205284,0.06543939,0.23158789
20,0.38550347,-0.41522872,0.08852794
20,0.47372776,-0.27932468,0.1625569
20,0.49567413,0.22052366,0.18585351
20,0.47511888,-0.013540847,0.3820842
20,0.4475103,0.29811335,0.19931874
20,0.49500614,0.2220996,0.18575728
20,0.29290664,-0.099096075,0.48296037
20,0.4802736,0.25186086,0.18646286
20,0.53267527,-0.013029877,0.21201973
20,0.41268927,-0.30216354,0.2593256
20,0.4867049,0.21774477,0.27228004
20,0.500471,-0.21016636,0.18499713
20,0.23237942,0.0660766,0.5200949
20,0.43078157,-0.3103897,0.2951594
20,0.49942005,0.21117157,0.18668473
20,0.49203807,0.22881514,0.18549185
20,0.28530258,-0.21387604,0.4491375
20,0.25336462,0.35535377,0.3720149
20,0.5021468,-0.098203756,0.32132602
20,0.5190524,-0.1387956,0.20617013
20,0.4254685,0.21206793,0.38221452
20,0.3720554,-0.105461,0.42345935
20,0.4409961,0.16017523,0.3871263
20,0.3830333,0.31989056,0.28252527
20,0.5163465,-0.15139744,0.19831827
20,0.5260904,0.09723178,0.20649435
20,0.3933863,-0.31473023,0.30184543
20,0.5148591,0.13015267,0.2628744
20,0.43829256,0.30799013,0.20471144
20,0.49863398,-0.2158084,0.18345566
20,0.49461383,-0.22757974,0.18008238
20,0.5057375,0.1927433,0.1895907
20,0.5071903,0.18782228,0.19064575
20,0.52355146,-0.0915322,0.25200665
20,0.33815163,-0.46058393,0.048795
20,0.41924047,-0.37343228,0.116836615
20,0.51787084,-0.14434597,0.19959731
20,0.49322027,0.22619373,0.18556732
20,0.35966605,-0.44162965,0.06684774
20,0.4939619,0.11268065,0.33275497
20,0.4993441,0.18223956,0.27186468
20,0.5021302,0.20201084,0.22054672
20,0.24772184,-0.03432927,0.51606244
20,0.41040558,-0.38530353,0.10942328
20,0.5323888,0.024014043,0.21177939
20,0.51365125,-0.16306202,0.19605666
20,0.39269698,0.34245926,0.23953244
20,0.50788987,-0.015069502,0.32711717
20,0.39576957,-0.40347847,0.09714221
20,0.53076994,-0.05358413,0.21042104
20,0.48166084,0.15034483,0.3383473
20,0.42658612,-0.3267656,0.20028363
20,0.53275204,0.0077889627,0.21208411
20,0.4699612,0.26213694,0.24518692
20,0.5273564,-0.0066519734,0.26686484
20,0.5026992,0.20211396,0.18790561
20,0.5229193,-0.11778098,0.20383348
20,0.39684892,0.3402201,0.23585221
20,0.49022037,0.2327193,0.18544735
20,0.41052735,-0.38514477,0.10952544
20,0.49458426,0.22308207,0.1857037
20,0.42036182,-0.37187284,0.11777756
20,0.5028075,0.20179787,0.18795548
20,0.50726104,0.060478747,0.260564
20,0.3034612,0.24889457,0.4181242
20,0.51598513,0.14474961,0.23656672
20,0.4726822,0.2644981,0.18835421
20,0.35517144,-0.2742049,0.3571133
20,0.3862167,-0.41443717,0.08912639
20,0.46789193,0.2717821,0.18993862
20,0.47276485,0.2545331,0.25413865
20,0.27774927,0.18582565,0.4660356
20,0.34820706,-0.3449692,0.2976795
20,0.5188554,-0.034165997,0.24184042
20,0.52317905,0.11623998,0.20405152
20,0.44983178,0.29544416,0.19806348
20,0.46248484,0.27945256,0.19203919
20,0.43399942,0.30778438,0.2419236
20,0.2203653,-0.14948867,0.50789493
20,0.42287678,-0.27883482,0.3396572
20,0.50725806,-0.023720488,0.32785863
20,0.49364734,0.11661661,0.33173108
20,0.51933897,0.13718499,0.20082924
20,0.27479082,-0.16170669,0.47666132
20,0.22541165,-0.23485038,0.47212273
20,0.5073812,0.18714999,0.19079897
20,0.4946527,0.22292328,0.18571202
20,0.5326926,0.012045596,0.21203429
20,0.42637417,0.24186228,0.3609088
20,0.49588352,0.19373795,0.2711235
20,0.5067425,-0.18941595,0.19025952
20,0.4964887,0.21933588,0.20316043
20,0.47512296,0.21918814,0.23469077
20,0.2737204,-0.4253636,0.2701999
20,0.4227038,0.32230994,0.21518098
20,0.50715744,-0.02473855,0.3279838
20,0.521914,0.061540227,0.22952911
20,0.48676926,-0.24863315,0.1735
20,0.52303076,0.11712213,0.20392703
20,0.49774253,-0.08417073,0.33546185
20,0.48756778,0.0017137788,0.30189368
20,0.4966629,0.20597927,0.25022116
20,0.52650845,-0.09417511,0.20684515
20,0.4906873,0.23173034,0.18545088
20,0.47808996,-0.23028246,0.21740513
20,0.49842656,0.21374413,0.18641213
20,0.37056422,-0.43101317,0.07599239
20,0.45272407,0.06504542,0.40362114
20,0.43059993,0.19537178,0.32446665
20,0.4297597,0.18353923,0.3920714
20,0.52222157,-0.10076341,0.2517669
20,0.53277445,0.005359197,0.21210298
20,0.43389404,0.079484016,0.3664468
20,0.50897676,0.18136175,0.1921343
20,0.48591083,0.24143356,0.18564896
20,0.42142212,-0.37038696,0.11866726
20,0.5187518,-0.12894803,0.24112093
20,0.4226408,0.32236218,0.21522649
20,0.5267545,0.09232761,0.20705163
20,0.49519843,0.04193478,0.34938484
20,0.2669372,-0.17716363,0.47562864
20,0.48876688,-0.24348572,0.17517619
20,0.40830684,-0.38801986,0.10766223
20,0.50536096,0.19396713,0.18934645
20,0.53039455,-0.058327988,0.21010599
20,0.48894686,-0.000667423,0.299659
20,0.45475432,0.05521997,0.34498447
20,0.52705264,0.090036504,0.20730175
20,0.52979624,0.025333911,0.24956548
20,0.5298661,-0.0033610808,0.25245228
20,0.45514375,-0.25319988,0.3121488
20,0.46530998,-0.2969401,0.15549356
20,0.467102,0.2729376,0.19022569
20,0.39104512,-0.39636612,0.13726848
20,0.5050815,0.19486308,0.18917228
20,0.5139516,-0.16180739,0.19630873
20,0.36057162,-0.20216683,0.39746913
20,0.5323314,-0.025655199,0.21173121
20,0.41318145,0.13692687,0.3733593
20,0.46427774,-0.2207841,0.25409755
20,0.47915405,0.20282526,0.30859262
20,0.5234202,0.11478979,0.2042538
20,0.5044733,-0.12717706,0.30142385
20,0.36302447,-0.25306427,0.36474204
20,0.29247296,0.21856782,0.44221345
20,0.4884054,0.23647708,0.18548267
20,0.26552436,-0.049481913,0.50587887
20,0.5024014,0.20297673,0.18777195
20,0.53273684,-0.009070836,0.21207137
20,0.48011276,0.02886635,0.31228754
20,0.49198353,0.22893438,0.18548928
20,0.5224879,-0.12029442,0.2034715
20,0.48223585,0.24834342,0.18611602
20,0.4587248,-0.29042444,0.2557306
20,0.42595696,-0.36390412,0.12247242
20,0.48779744,0.23770645,0.18551102
20,0.53237593,0.024393035,0.21176854
20,0.5297968,-0.06516427,0.20960441
20,0.50587183,0.19230193,0.18968055
20,0.2949508,-0.27853453,0.45554644
20,0.46959758,0.22188848,0.31187898
20,0.45305198,-0.32019308,0.14520784
20,0.5209786,0.086464316,0.26945966
20,0.5072495,0.18761472,0.19069286
20,0.42500293,0.066460714,0.3792367
20,0.4801653,0.25205177,0.18648382
20,0.2598569,0.08378722,0.50430065
20,0.3968943,-0.38013333,0.16382492
20,0.36561543,-0.43592364,0.07183985
20,0.2776664,0.17099394,0.47172818
20,0.34891027,-0.2972028,0.40253216
20,0.5218423,0.12395607,0.2029298
20,0.3230079,-0.042521704,0.47193515
20,0.48244452,0.24796262,0.18608306
20,0.43721256,-0.15194476,0.33856025
20,0.42683932,0.14870298,0.40962863
20,0.28114682,-0.3257364,0.3791006
20,0.4396955,0.20975432,0.3671062
20,0.43955916,-0.2858106,0.30754435
20,0.5302036,0.06059752,0.20994568
20,0.5255315,0.10116951,0.20602538
20,0.42522785,-0.36496067,0.12186063
20,0.47565275,-0.26537114,0.17943701
20,0.4413566,-0.3211072,0.17595328
20,0.46835142,0.2711042,0.18977489
20,0.4861951,-0.24608321,0.22313249
20,0.51860034,-0.060124643,0.29066503
20,0.4081843,-0.38817728,0.10755938
20,0.46024764,-0.30685806,0.15124574
20,0.52122575,-0.053726763,0.28348392
20,0.50136083,-0.20736822,0.1857438
20,0.35385448,0.35485047,0.27880672
20,0.46989882,0.22967587,0.3031028
20,0.5237993,-0.11247098,0.20457187
20,0.4972072,-0.22007245,0.18225847
20,0.50023544,0.20523295,0.22872955
20,0.4277398,-0.36129698,0.12396839
20,0.45862257,0.2846083,0.19372274
20,0.5249916,-0.10482824,0.20557232
20,0.5112747,-0.1713147,0.21696183
20,0.49417287,0.22403073,0.18565677
20,0.49502277,0.2201055,0.22396943
20,0.3780234,0.3489837,0.2533253
20,0.4937107,-0.23093343,0.19777015
20,0.38709742,0.19283342,0.37661108
20,0.53239995,-0.023683025,0.2117887
20,0.4376949,-0.3460912,0.13232175
20,0.5044584,0.19682369,0.18880457
20,0.4964257,0.21871965,0.18597934
20,0.507468,0.04444156,0.32461858
20,0.52902544,-0.07303445,0.20895718
20,0.4147362,-0.37957478,0.11305707
20,0.4001331,0.140293,0.42642912
20,0.50611067,-0.13810077,0.2894144
20,0.37738198,-0.3346986,0.27280897
20,0.5014988,0.20553978,0.18739635
20,0.5186728,-0.12011124,0.25319198
20,0.47165853,-0.28379574,0.1608206
20,0.42665306,0.31894785,0.21237817
20,0.49399975,0.09060847,0.2768021
20,0.24189751,0.1091537,0.5083661
20,0.32513866,-0.1832194,0.43540847
20,0.50669736,0.18952957,0.19026648
20,0.45271158,0.2920246,0.19656776
20,0.41980729,-0.2514115,0.3642171
20,0.5245447,-0.10775828,0.20519744
20,0.5159395,0.15322103,0.19797674
20,0.49607313,-0.22339275,0.18130687
20,0.51109403,-0.17333901,0.19391097
20,0.45987162,-0.30757636,0.15093021
20,0.50008583,0.20339997,0.23508032
20,0.30360872,0.26965433,0.4490854
20,0.4985745,-0.21598798,0.18340579
20,0.38942546,0.22386134,0.3565094
20,0.507396,0.16900733,0.25356394
20,0.330798,-0.46649852,0.042624585
20,0.50675905,0.18931827,0.19031267
20,0.53001773,-0.04508545,0.23879607
20,0.510405,0.17599495,0.19333275
20,0.5324204,-0.023062129,0.21180585
20,0.3053078,0.23343462,0.44930822
20,0.42130965,0.32345548,0.21619387
20,0.443088,0.3029919,0.20182665
20,0.51775503,-0.06096398,0.26842815
20,0.4873293,0.18948694,0.23552047
20,0.531948,0.034675203,0.2114095
20,0.40444234,0.33249155,0.24740691
20,0.49191508,-0.23508602,0.17781785
20,0.44733232,-0.2642699,0.31571966
20,0.5325545,0.01847606,0.21191835
20,0.4505628,0.29458764,0.19767727
20,0.46402866,0.2773184,0.19140783
20,0.5087828,0.18207693,0.19197157
20,0.50263965,0.16432923,0.27879292
20,0.46133986,0.28100792,0.19252305
20,0.3956656,-0.4036014,0.09705496
20,0.49010786,0.12868944,0.33328784
20,0.29004338,-0.19205637,0.4559103
20,0.4242522,0.32101244,0.21407034
20,0.4593475,0.25329423,0.29672185
20,0.50998896,0.17757699,0.19298367
20,0.5220654,0.12270363,0.20311701
20,0.4391672,-0.28237695,0.3118713
20,0.2726737,-0.10193376,0.49408862
20,0.33440524,0.010384362,0.47477597
20,0.4899634,0.07950276,0.35099447
20,0.30543834,-0.48476946,0.0238963
20,0.5174037,-0.14654541,0.19920544
20,0.38892007,0.21849665,0.39662462
20,0.35230076,0.35500664,0.28056994
20,0.48579335,0.24166137,0.18566
20,0.34682262,0.18707973,0.41911304
20,0.46010357,0.07741288,0.39295286
20,0.5302053,-0.060576305,0.2099472
20,0.33147717,0.35141703,0.309021
20,0.53243685,0.022550926,0.21181962
20,0.53041744,-0.04263266,0.23622555
20,0.30924582,0.01485667,0.48271248
20,0.4220562,0.22079892,0.3808088
20,0.4774471,0.25673735,0.18707012
20,0.45467952,-0.24135958,0.25273925
20,0.3664453,-0.30635655,0.37942523
20,0.5207815,-0.03997367,0.23675677
20,0.49374014,-0.23004246,0.17934927
20,0.5159472,0.13165528,0.21290949
20,0.49111027,0.22854058,0.22627884
20,0.4133664,0.2989807,0.31268495
20,0.39193332,-0.2295882,0.3500608
20,0.38212657,-0.41892818,0.085694365
20,0.43713987,0.309148,0.2054295
20,0.4851454,0.24290957,0.18572542
20,0.5281479,0.081048936,0.2082208
20,0.45817745,0.23180023,0.3241395
20,0.50250506,0.13503326,0.30192697
20,0.50543785,0.19371885,0.18939544
20,0.5067588,-0.18935832,0.19027328
20,0.44800758,0.2975481,0.19904616
20,0.21124217,0.25314283,0.4692126
20,0.5179944,-0.14375807,0.199701
20,0.49318922,0.22626336,0.18556485
20,0.46173543,-0.3039918,0.15249412
20,0.44403803,0.30196613,0.20127523
20,0.53239894,0.012765588,0.22460486
20,0.5268248,-0.09179305,0.20711055
20,0.48884386,-0.24328455,0.17524081
20,0.49888927,0.21255495,0.18653403
20,0.5267734,-0.09218417,0.20706746
20,0.48963034,0.2103322,0.21186668
20,0.49385667,0.21975675,0.23511887
20,0.52907753,-0.07253059,0.20900084
20,0.5136337,-0.16313493,0.19604193
20,0.28149673,-0.4994593,0.012845591
20,0.38410878,0.3253778,0.27469027
20,0.4871205,0.23905876,0.18555208
20,0.5295706,0.06756869,0.2094146
20,0.46139297,-0.304655,0.15220675
20,0.4243946,0.32089177,0.21396911
20,0.4898349,0.23352876,0.18544842
20,0.32599592,0.039687686,0.470124
20,0.4364649,-0.3480322,0.13128965
20,0.53113496,0.048525967,0.21072723
20,0.52350056,-0.11284592,0.21946265
20,0.4952591,0.15926889,0.30448353
20,0.47310925,-0.2806713,0.1620379
20,0.4843673,0.24438953,0.18581466
20,0.39913213,-0.30766568,0.2736794
20,0.50598377,0.19193205,0.18975657
20,0.5227099,0.119008094,0.20365778
20,0.4729141,0.2641328,0.18828468
20,0.49890536,0.21251324,0.18653843
20,0.44433314,0.30164504,0.20110534
20,0.4871624,-0.1146314,0.3203321
20,0.50612235,-0.19158365,0.18973918
20,0.48736972,0.10363363,0.34822816
20,0.2144424,-0.3484767,0.40380782
20,0.28291687,-0.49864292,0.013352983
20,0.45790282,0.082409516,0.39450437
20,0.53273237,-0.00941109,0.21206763
20,0.52716184,-0.08918186,0.20739338
20,0.52285004,-0.118188396,0.2037754
20,0.41679797,0.3086878,0.28834438
20,0.5223229,-0.121241294,0.20333306
20,0.4839378,-0.096339956,0.35622513
20,0.5208317,0.11797264,0.24106611
20,0.5052206,0.19441843,0.18925822
20,0.50917614,-0.18062308,0.19230165
20,0.48498785,-0.2531765,0.20492592
20,0.49021128,-0.1700342,0.30902004
20,0.4637379,0.27772364,0.19152482
20,0.45823246,0.28511503,0.19390072
20,0.45469087,0.2896023,0.19558057
20,0.23892637,-0.27760142,0.445072
20,0.53275716,0.00730499,0.21208842
20,0.5008047,0.065476984,0.33443198
20,0.46789873,-0.29168013,0.15766579
20,0.47394848,0.2624885,0.18798314
20,0.34329683,-0.315624,0.39322865
20,0.5273752,0.07168314,0.24187972
20,0.5303705,0.019816231,0.2465926
20,0.4990449,0.2121515,0.186577
20,0.46161002,0.28064302,0.1924077
20,0.50256896,0.20249245,0.18784653
20,0.48847592,0.23633356,0.18547985
20,0.5297817,-0.06475742,0.21612751
20,0.5212617,0.12715448,0.20244262
20,0.45196122,0.29292738,0.1969508
20,0.5281408,0.08111049,0.20821485
20,0.34544674,-0.057959184,0.46323985
20,0.47028098,0.2682103,0.18911391
20,0.23184118,-0.34172955,0.40119317
20,0.46900356,0.27013475,0.18954659
20,0.32986873,0.29805037,0.4021274
20,0.4692118,-0.28896052,0.15876757
20,0.4844613,-0.25441754,0.17156339
20,0.4567054,-0.3135287,0.14827342
20,0.44355243,-0.33658925,0.13723683
20,0.41306508,-0.32395637,0.30912012
20,0.40387607,-0.050278835,0.40400642
20,0.2271755,-0.0022218663,0.52654666
20,0.5228674,0.11808637,0.20378993
20,0.5108151,-0.16508624,0.23887967
20,0.53098524,0.05066298,0.21060158
20,0.43113792,0.31491536,0.20931669
20,0.47156942,0.2662342,0.18869741
20,0.531708,-0.039093073,0.21398956
20,0.28390425,0.27669582,0.41437048
20,0.4723525,-0.23210208,0.2968784
20,0.5220414,-0.12283924,0.20309685
20,0.43131602,-0.24623257,0.28670725
20,0.48160937,-0.26134047,0.16917033
20,0.519669,0.13551933,0.20110616
20,0.50676876,-0.061031148,0.322712
20,0.5251323,-0.037241463,0.27242854
20,0.48373944,-0.25619268,0.17095767
20,0.25045165,-0.38958544,0.33817482
20,0.4138863,-0.2861976,0.34479672
20,0.31814307,0.020910248,0.47666836
20,0.5226501,-0.1193557,0.20360763
20,0.528208,0.080525525,0.20827127
20,0.5200571,-0.10586271,0.259559
20,0.49018645,-0.21895736,0.2589439
20,0.5325589,0.018303115,0.21192212
20,0.50546247,0.19363919,0.18941118
20,0.43643752,0.30984545,0.2058716
20,0.4395299,0.1448104,0.39742094
20,0.4281765,-0.15545778,0.39741096
20,0.5147074,-0.15860285,0.19694288
20,0.48036498,-0.2642879,0.16812623
20,0.4865548,0.24017584,0.1855937
20,0.5006174,0.20797157,0.18706982
20,0.5156034,-0.1546745,0.20966089
20,0.53243005,-0.02276235,0.21181394
20,0.49069303,0.23171821,0.18545096
20,0.5299582,0.06339208,0.2097398
20,0.47032923,0.26813692,0.18909802
20,0.48313507,-0.25875816,0.1953848
20,0.44131958,-0.25799987,0.3312307
20,0.42847118,0.25722468,0.34461892
20,0.3792721,0.33978343,0.28193155
20,0.50589675,0.1922198,0.18969737
20,0.53054607,-0.056462012,0.21023309
20,0.2652654,-0.04521811,0.50641346
20,0.46752644,-0.29244483,0.15735339
20,0.43516743,-0.0859514,0.36346486
20,0.37237215,-0.27585217,0.3378011
20,0.4531703,-0.3199805,0.14530712
20,0.49724406,0.21671593,0.18613857
20,0.39083242,-0.27906996,0.31776077
20,0.50689614,0.085460946,0.31501457
20,0.46335047,0.1446014,0.3690908
20,0.5074338,0.1641057,0.2108206
20,0.31408006,-0.4789105,0.029384993
20,0.5111716,-0.06939924,0.3096237
20,0.5293957,-0.06937048,0.20926782
20,0.42250007,-0.36886486,0.119571775
20,0.49969697,0.21044151,0.18676816
20,0.4801612,-0.11350117,0.35661602
20,0.28300592,0.22423306,0.4457606
20,0.19784252,-0.34418845,0.45523733
20,0.44889975,-0.25457323,0.2592808
20,0.29422492,0.07435654,0.48658797
20,0.5132351,-0.16478272,0.19570747
20,0.35774386,-0.31097442,0.38394564
20,0.50552434,0.19048145,0.19242388
20,0.4825545,-0.25907266,0.16996339
20,0.51765406,0.14537129,0.19941959
20,0.31939828,-0.4751258,0.03324523
20,0.47808376,0.2053103,0.30886006
20,0.4373704,-0.17440738,0.3273442
20,0.5243922,-0.05561784,0.22535421
20,0.40313822,0.2652719,0.3667295
20,0.4937504,0.15684286,0.3098436
20,0.528808,0.07510121,0.20877475
20,0.48281246,-0.24690828,0.24216858
20,0.4353397,-0.34979197,0.1303455
20,0.49914944,-0.002034857,0.3451892
20,0.5232349,0.11557545,0.21371225
20,0.53275895,-0.0045007034,0.21557888
20,0.5036888,0.19918045,0.18838727
20,0.41056705,-0.38509303,0.10955872
20,0.31687474,0.10723293,0.46578592
20,0.2994378,-0.1708141,0.4582844
20,0.361112,0.35375482,0.27077794
20,0.35940126,-0.29221207,0.3518097
20,0.52758485,0.08579002,0.20774832
20,0.53091496,0.051634885,0.21054263
20,0.46459818,0.27652007,0.19118112
20,0.43451256,-0.35107607,0.1296514
20,0.5318186,0.037228204,0.2113009
20,0.5239208,0.1117167,0.20467387
20,0.43849653,0.30778348,0.20458534
20,0.5025614,-0.1679846,0.275459
20,0.43918854,-0.32319918,0.17754081
20,0.3108289,-0.3917265,0.28071478
20,0.46371177,-0.3001224,0.15415248
20,0.37170616,0.35111797,0.2596454
20,0.3645227,-0.3528371,0.33871698
20,0.3707742,0.35139778,0.26059762
20,0.38680905,-0.21770975,0.36310634
20,0.3816603,0.30415443,0.34513587
20,0.3561138,-0.226851,0.44025177
20,0.5116633,-0.065807834,0.25046948
20,0.24297744,-0.37858886,0.38865548
20,0.44417143,-0.3355593,0.13775617
20,0.44411272,0.30188495,0.20123218
20,0.4523442,-0.19828494,0.357536
20,0.52228737,0.12144411,0.20330328
20,0.4325273,-0.35412547,0.1279856
20,0.52584285,-0.098995924,0.20628662
20,0.47521925,-0.27604073,0.1638084
20,0.49310845,0.18147516,0.28026417
20,0.53051084,-0.05690118,0.21020356
20,0.4689848,-0.28943327,0.1585771
20,0.3564165,-0.4140392,0.17436704
20,0.40192884,-0.1415815,0.39018935
20,0.5001103,-0.15956366,0.29106244
20,0.52267367,0.11921872,0.20362742
20,0.52488935,-0.048920296,0.26992044
20,0.3838548,-0.2813505,0.3199413
20,0.4436661,-0.3364005,0.13733216
20,0.41690004,0.32693988,0.21947594
20,0.27268147,-0.5043892,0.01006718
20,0.46225923,-0.30297315,0.15293364
20,0.526944,0.062455356,0.2522402
20,0.4836619,-0.25638244,0.17089263
20,0.51528156,0.14636247,0.23938115
20,0.47517216,0.26051113,0.18764442
20,0.52953804,-0.032267474,0.24924979
20,0.51395035,-0.1618128,0.19630766
20,0.40116677,-0.39698017,0.10167098
20,0.3793687,0.017140176,0.42970994
20,0.39657855,-0.402519,0.097821005
20,0.43539655,0.31086805,0.20653316
20,0.4782084,0.075908944,0.3072777
20,0.49310958,0.22644193,0.18555869
20,0.42850655,-0.3601653,0.124611825
20,0.5162581,0.12399794,0.2621402
20,0.44289994,-0.3376695,0.1366893
20,0.36139852,-0.43998986,0.06830146
20,0.45964056,0.22568765,0.32718247
20,0.33400083,-0.26947817,0.38038135
20,0.3768345,-0.0967467,0.42130852
20,0.47758633,0.25650215,0.18703741
20,0.27395707,-0.41930228,0.27928153
20,0.41815025,-0.10355802,0.43188673
20,0.44672966,0.29899406,0.19975041
20,0.49898964,0.15181038,0.23948315
20,0.49341366,0.22575825,0.18558346
20,0.2572655,-0.3688041,0.41218686
20,0.5326712,0.0132484045,0.21201634
20,0.49200714,0.22888282,0.1854904
20,0.5127235,-0.16687128,0.19527823
20,0.528246,-0.08019355,0.2083031
20,0.52341765,-0.11480533,0.20425165
20,0.31826425,-0.35147744,0.32254693
20,0.48332626,0.24218278,0.23497877
20,0.49034232,0.23246199,0.18544789
20,0.49309146,0.22364622,0.2280691
20,0.46234784,0.06752459,0.33247545
20,0.5114279,-0.010005036,0.31919044
